1.212121212121212155e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.242424242424243319e+00,9.964601124574882229e-01,3.001769943771255384e+02
1.313131313131313149e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.262626262626263873e+00,9.976726226862825397e-01,3.001163688656857857e+02
1.414141414141414144e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.282828282828283761e+00,9.984595899243817740e-01,3.000770205037807159e+02
1.515151515151515138e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.303030303030304093e+00,9.989738571446313831e-01,3.000513071427683371e+02
1.616161616161616132e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.323232323232324426e+00,9.993121487303752160e-01,3.000343925634812194e+02
1.717171717171717127e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.343434343434344536e+00,9.995361091689004551e-01,3.000231945415548580e+02
1.818181818181818121e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.363636363636364202e+00,9.996853044738985838e-01,3.000157347763049529e+02
1.919191919191919116e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.383838383838384090e+00,9.997852942834786205e-01,3.000107352858260015e+02
2.020202020202020332e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.404040404040403978e+00,9.998527023164295313e-01,3.000073648841784006e+02
2.121212121212121104e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.424242424242423866e+00,9.998984118052325343e-01,3.000050794097382436e+02
2.222222222222222321e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.444444444444443976e+00,9.999295806173235102e-01,3.000035209691338309e+02
2.323232323232323093e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.464646464646463864e+00,9.999509464131262071e-01,3.000024526793437190e+02
2.424242424242424310e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.484848484848484196e+00,9.999656642070307022e-01,3.000017167896485262e+02
2.525252525252525082e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.505050505050504084e+00,9.999758483633089945e-01,3.000012075818345920e+02
2.626262626262626299e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.525252525252523972e+00,9.999829253296574905e-01,3.000008537335172036e+02
2.727272727272727071e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.545454545454543860e+00,9.999878859621617044e-01,3.000006057018919705e+02
2.828282828282828287e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.565656565656563970e+00,9.999913689811821271e-01,3.000004315509409594e+02
2.929292929292929060e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,1.585858585858584302e+00,9.999938251131395006e-01,3.000003087443429877e+02
3.030303030303030276e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.606060606060604190e+00,9.999955648177053513e-01,3.000002217591147655e+02
3.131313131313131048e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.626262626262623856e+00,8.612589355281785597e-01,3.000001602263448035e+02
3.232323232323232265e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.646464646464643300e+00,7.620677953177154018e-01,3.000001162328755981e+02
3.333333333333333481e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.666666666666663632e+00,6.908573204713147620e-01,3.000000846494518214e+02
3.434343434343434254e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.686868686868683520e+00,6.395285684083573674e-01,3.000000618840127231e+02
3.535353535353535470e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.707070707070703852e+00,6.023851812211407086e-01,3.000000454100971865e+02
3.636363636363636243e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.727272727272724628e+00,5.754036908591190214e-01,3.000000334432081104e+02
3.737373737373737459e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.747474747474745405e+00,5.557304925026196329e-01,3.000000247177086408e+02
3.838383838383838231e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.767676767676765737e+00,5.413335234537308693e-01,3.000000183323338092e+02
3.939393939393939448e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.787878787878786513e+00,5.307600442344323488e-01,3.000000136427614734e+02
4.040404040404040664e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.808080808080806401e+00,5.229674806191558778e-01,3.000000101865866213e+02
4.141414141414140992e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.828282828282826955e+00,5.172047996030394446e-01,3.000000076307098311e+02
4.242424242424242209e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.848484848484846843e+00,5.129290266105934748e-01,3.000000057343096955e+02
4.343434343434343425e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.868686868686866509e+00,5.097461102264114752e-01,3.000000043226158937e+02
4.444444444444444642e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.888888888888886397e+00,5.073691405557865242e-01,3.000000032683771565e+02
4.545454545454544970e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.909090909090905841e+00,5.055884884896048037e-01,3.000000024786184554e+02
4.646464646464646187e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.929292929292925729e+00,5.042504668469571794e-01,3.000000018851762320e+02
4.747474747474747403e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.949494949494945839e+00,5.032420321634807348e-01,3.000000014379132267e+02
4.848484848484848619e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.969696969696965505e+00,5.024797669877704154e-01,3.000000010998317634e+02
4.949494949494949836e+00,5.200000000000000178e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,1.989898989898986059e+00,5.019019223690159848e-01,3.000000008435447967e+02
5.050505050505050164e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.010101010101005503e+00,5.014626451251423811e-01,3.000000006487156838e+02
5.151515151515151381e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.020202020202015891e+00,5.011327143841395326e-01,3.000000005023841254e+02
5.252525252525252597e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.030303030303026723e+00,5.008783261818408050e-01,3.000000003895573286e+02
5.353535353535353813e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.040404040404037112e+00,5.006819302422900186e-01,3.000000003024513262e+02
5.454545454545454142e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.050505050505047056e+00,5.005301091525474755e-01,3.000000002351153512e+02
5.555555555555555358e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.060606060606057000e+00,5.004125940476072953e-01,3.000000001829947678e+02
5.656565656565656575e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.070707070707067832e+00,5.003215171673909278e-01,3.000000001426001859e+02
5.757575757575757791e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.080808080808078220e+00,5.002508422195200977e-01,3.000000001112541668e+02
5.858585858585858119e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.090909090909088164e+00,5.001959317929877136e-01,3.000000000869002292e+02
5.959595959595959336e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.101010101010097220e+00,5.001532183971049150e-01,3.000000000679559093e+02
6.060606060606060552e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.111111111111107164e+00,5.001199540966887458e-01,3.000000000532024842e+02
6.161616161616161769e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.121212121212117996e+00,5.000940197705394663e-01,3.000000000417000479e+02
6.262626262626262097e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.131313131313127940e+00,5.000737784376367845e-01,3.000000000327224257e+02
6.363636363636363313e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.141414141414137440e+00,5.000579638893207779e-01,3.000000000257082320e+02
6.464646464646464530e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.151515151515147384e+00,5.000455954891185328e-01,3.000000000202226147e+02
6.565656565656565746e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.161616161616157772e+00,5.000358949609660097e-01,3.000000000159201932e+02
6.666666666666666963e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.171717171717166828e+00,5.000282881403408375e-01,3.000000000125464226e+02
6.767676767676767291e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.181818181818176328e+00,5.000223168292657894e-01,3.000000000098980877e+02
6.868686868686868507e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.191919191919186716e+00,5.000176243629049777e-01,3.000000000078168227e+02
6.969696969696969724e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e-01,2.202020202020196660e+00,5.000139328383889081e-01,3.000000000061795618e+02
7.070707070707070940e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.212121212121207492e+00,5.000110255125080894e-01,3.000000000048900688e+02
7.171717171717171269e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.222222222222218324e+00,5.000087396084270663e-01,3.051832150221430879e+02
7.272727272727272485e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.232323232323227380e+00,5.000069349417558540e-01,3.092752394738767521e+02
7.373737373737373701e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.242424242424236436e+00,5.000055086755024192e-01,3.125092529770982424e+02
7.474747474747474918e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.252525252525246824e+00,5.000043802714072561e-01,3.150678734819242663e+02
7.575757575757575246e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.262626262626256324e+00,5.000034865852855948e-01,3.170942784240916126e+02
7.676767676767676463e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.272727272727266268e+00,5.000027780565213797e-01,3.187008449296348545e+02
7.777777777777777679e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.282828282828276212e+00,5.000022157436464498e-01,3.199758715425941205e+02
7.878787878787878896e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.292929292929287044e+00,5.000017690160855066e-01,3.209888121212724172e+02
7.979797979797979224e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.303030303030296988e+00,5.000014137548483006e-01,3.217943557114055011e+02
8.080808080808081328e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.313131313131307376e+00,5.000011309482781385e-01,3.224356106414014107e+02
8.181818181818181657e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.323232323232318208e+00,5.000009055950318526e-01,3.229465919814746258e+02
8.282828282828281985e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.333333333333328152e+00,5.000007258458343262e-01,3.233541675864479998e+02
8.383838383838384090e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.343434343434337208e+00,5.000005823331112875e-01,3.236795781355505710e+02
8.484848484848484418e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.353535353535348040e+00,5.000004676385554347e-01,3.239396444039765015e+02
8.585858585858586522e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.363636363636358428e+00,5.000003758870823489e-01,3.241476879601227665e+02
8.686868686868686851e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.373737373737367928e+00,5.000003024190868839e-01,3.243142743101406609e+02
8.787878787878787179e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.383838383838377872e+00,5.000002435354633512e-01,3.244477910594878836e+02
8.888888888888889284e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.393939393939387816e+00,5.000001962967213220e-01,3.245549034085827884e+02
8.989898989898989612e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.404040404040397760e+00,5.000001583647080139e-01,3.246409130460285155e+02
9.090909090909089940e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.414141414141407704e+00,5.000001278777813640e-01,3.247100411852715069e+02
9.191919191919192045e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.424242424242417204e+00,5.000001033520872218e-01,3.247656524189616221e+02
9.292929292929292373e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.434343434343426704e+00,5.000000836038475116e-01,3.248104309262454876e+02
9.393939393939394478e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.444444444444437092e+00,5.000000676879773343e-01,3.248465196574933316e+02
9.494949494949494806e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.454545454545446148e+00,5.000000548492321562e-01,3.248756311046982432e+02
9.595959595959595134e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.464646464646456092e+00,5.000000444835016600e-01,3.248991350701896295e+02
9.696969696969697239e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.474747474747467368e+00,5.000000361071077482e-01,3.249181282778628201e+02
9.797979797979797567e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.484848484848476868e+00,5.000000293324334821e-01,3.249334896368166596e+02
9.898989898989899672e+00,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.494949494949486812e+00,5.000000238485554638e-01,3.249459241567597019e+02
1.000000000000000000e+01,5.099999999999999645e+00,5.000000000000000000e+00,3.250000000000000000e+02,5.000000000000000000e-01,2.505050505050497200e+00,5.000000194058641378e-01,3.249559978183615954e+02
